date,year,week,hour,dayOfMonth,day_x_hour,lagged_revenue_H_1,holiday_mean_encoded,current_weather_component_1,current_weather_component_2,weather_diff_to_exp_component_1,revenue
2022-05-06 19:00:00,2022,18,19,6,519,149.07999999999998,154.9375795049798,0.5323667586197605,-0.0398476237209781,-0.2667826840344915,238.97
2022-05-06 20:00:00,2022,18,20,6,520,143.1,149.40531717504163,0.6564483110569707,-0.0261258390223253,-0.2716912040500607,186.78
2022-05-06 21:00:00,2022,18,21,6,521,252.52,133.0006769641684,0.8286956217554478,0.0044153249555407,-0.2649007772706078,207.72
2022-05-07 12:00:00,2022,18,12,7,612,125.69,84.08345020600913,-0.1195443519659044,0.3860183518655393,-0.0743473839989194,218.69
2022-05-07 13:00:00,2022,18,13,7,613,0.0,165.4797708018465,-0.1124192977513139,0.3865526010402856,-0.0677763445958197,124.89
2022-05-07 14:00:00,2022,18,14,7,614,134.59,195.13469242418503,-0.0954959663700587,0.3962398536092893,-0.0715753813027215,135.65
2022-05-07 15:00:00,2022,18,15,7,615,109.07,190.44387083338432,-0.0798747963089281,0.402838679199883,-0.0512296091629066,163.76
2022-05-07 16:00:00,2022,18,16,7,616,185.09,238.83848489227088,-0.0526466226878528,0.4131300772265514,-0.06419055080191,118.48
2022-05-07 17:00:00,2022,18,17,7,617,81.47,244.33822495990785,-0.0208838775044273,0.420067791360899,-0.062023002430268,203.07
2022-05-07 18:00:00,2022,18,18,7,618,286.87,300.87016247769594,0.0050107410461098,0.4294398101289102,-0.0515908351727994,77.61
2022-05-07 19:00:00,2022,18,19,7,619,102.19,245.2637797786296,0.1322789560293318,0.3222154496788199,-0.0241423139434281,56.67
2022-05-07 20:00:00,2022,18,20,7,620,104.76,196.8446101507965,0.198180329183087,0.217158180371349,0.0410889935855015,374.01
2022-05-07 21:00:00,2022,18,21,7,621,44.22,116.90492489253312,0.5197813047320462,0.1885292042839798,-0.0796723618572397,85.34
2022-05-08 12:00:00,2022,18,12,8,712,94.84,25.26000000000001,-0.0661295664259082,0.5776962575695749,-0.0853137679591018,96.6
2022-05-08 13:00:00,2022,18,13,8,713,46.17999999999999,107.34999999999998,-0.0802263709374156,0.5442751986190155,-0.0659555237614446,143.47
2022-05-08 14:00:00,2022,18,14,8,714,299.96,125.07999999999998,-0.0940640027087783,0.5092553035064489,-0.0373742414937081,57.19
2022-05-08 15:00:00,2022,18,15,8,715,213.93,187.84000000000003,-0.0984561506282344,0.4454223198373915,0.0051601110413701,66.77000000000001
2022-05-08 16:00:00,2022,18,16,8,716,285.9,159.43999999999997,-0.1001600363565849,0.3957351410757899,0.0213348965788612,72.74000000000001
2022-05-08 17:00:00,2022,18,17,8,717,168.32999999999998,309.92,-0.1412221346996664,0.3673494091730107,0.0516194422576775,197.92
2022-05-08 18:00:00,2022,18,18,8,718,122.63,286.39,-0.1304913247225476,0.3271363536704586,0.0788199621071049,101.55
2022-05-08 19:00:00,2022,18,19,8,719,189.13,49.13000000000001,-0.0526893619467747,0.2622973374106119,0.0156032791416903,174.96
2022-05-08 20:00:00,2022,18,20,8,720,0.0,188.20999999999995,0.0292697289904801,0.192612619890088,-0.0241991260309681,38.69
2022-05-08 21:00:00,2022,18,21,8,721,222.48,115.59999999999998,0.1097636883136752,0.1304512462302084,-0.0550063466942755,280.99
2022-05-09 12:00:00,2022,19,12,9,112,11.6,11.6,-0.2565017740817158,0.5275098397988042,0.1081059156626234,9.25
2022-05-09 13:00:00,2022,19,13,9,113,56.260000000000005,56.260000000000005,-0.1691047094303385,0.5380163340555258,0.0288210149203186,46.7
2022-05-09 14:00:00,2022,19,14,9,114,68.63,68.63,-0.1204907241528265,0.5494957580693335,-0.0625530374996709,70.45
2022-05-09 15:00:00,2022,19,15,9,115,66.66,66.66000000000001,-0.0308643729877261,0.563725033307133,-0.1068479936969376,61.04
2022-05-09 16:00:00,2022,19,16,9,116,147.29,147.29,-0.0270825143265564,0.4957175574488017,-0.0995173561065367,9.25
2022-05-09 17:00:00,2022,19,17,9,117,209.41,209.41,-0.0210599804030686,0.4473279625419319,-0.0716966100575245,9.25
2022-05-09 18:00:00,2022,19,18,9,118,39.52,39.519999999999975,-0.0206519416673627,0.4062529683873245,-0.0323855579003788,136.12
2022-05-09 19:00:00,2022,19,19,9,119,0.0,0.0,0.069654286880839,0.2465837963845783,0.0563121109150548,129.92
2022-05-09 20:00:00,2022,19,20,9,120,43.73,43.72999999999998,0.1152199255420319,0.0688375921268107,0.1592103935162504,106.45
2022-05-09 21:00:00,2022,19,21,9,121,9.25,9.25,0.2044963765443305,-0.1019799934313237,0.2770818351083806,71.34
2022-05-10 12:00:00,2022,19,12,10,212,98.06,98.06,-0.462387542304405,-0.0770422971240071,0.4249573089849956,23.93
2022-05-10 13:00:00,2022,19,13,10,213,60.690000000000005,60.690000000000005,-0.4771542415914091,-0.050853324735843,0.4401820504885324,41.790000000000006
2022-05-10 14:00:00,2022,19,14,10,214,195.63,195.63,-0.4890370872565878,-0.050991893702173,0.4517641722426442,9.25
2022-05-10 15:00:00,2022,19,15,10,215,69.43,69.43000000000002,-0.4975003058425469,-0.0459089833637051,0.4939379059181308,38.26
2022-05-10 16:00:00,2022,19,16,10,216,16.29,16.289999999999992,-0.0246270043980182,0.3619919493991713,-0.0189082577150483,44.89
2022-05-10 17:00:00,2022,19,17,10,217,94.63,94.62999999999998,-0.5609756561111642,0.2892842483929253,0.4633906291249362,118.45
2022-05-10 18:00:00,2022,19,18,10,218,100.08,100.08,-0.594156009811469,0.4633863677114535,0.462034984400683,85.61999999999999
2022-05-10 19:00:00,2022,19,19,10,219,28.59,28.590000000000007,-0.4471901140281759,0.2729317156398296,0.3691684636484859,128.15
2022-05-10 20:00:00,2022,19,20,10,220,61.7,61.70000000000003,-0.2965184634672157,0.0799453874490169,0.2918748853075832,177.31
2022-05-10 21:00:00,2022,19,21,10,221,49.46,49.46000000000002,-0.152179053387407,-0.1056916111980493,0.2284449843075977,53.19
2022-05-11 12:00:00,2022,19,12,11,312,0.0,0.0,-0.7405726931613928,0.4884553342248915,0.4894395933905482,28.11
2022-05-11 13:00:00,2022,19,13,11,313,68.47,68.47,-0.7055989205028944,0.449159493745249,0.4752417573227747,115.5
2022-05-11 14:00:00,2022,19,14,11,314,69.73,69.72999999999999,-0.6726921186154334,0.4017759956107841,0.472831237371074,44.78
2022-05-11 15:00:00,2022,19,15,11,315,33.77,33.77000000000001,-0.2203584075679629,0.5803615688175191,0.0933112975880291,136.54
2022-05-11 16:00:00,2022,19,16,11,316,267.76,267.76,-0.6300898458884788,0.3832345017044631,0.4656005960602222,76.72
2022-05-11 17:00:00,2022,19,17,11,317,177.49,177.49,-0.6180417793364353,0.4504705365417986,0.4652575680508022,57.92
2022-05-11 18:00:00,2022,19,18,11,318,116.77,116.76999999999998,-0.6072586202837501,0.470297179540942,0.458742058222958,123.66
2022-05-11 19:00:00,2022,19,19,11,319,198.09,198.09,-0.3387690140693303,0.3795546098038951,0.2422703117763743,146.15
2022-05-11 20:00:00,2022,19,20,11,320,11.119999999999996,11.119999999999996,-0.022653460835909,0.2938780654414439,0.0498966041437122,106.49
2022-05-11 21:00:00,2022,19,21,11,321,28.69,28.689999999999998,0.2456639443973971,0.2049218068818268,-0.1452350815262106,66.64
2022-05-12 12:00:00,2022,19,12,12,412,47.98,47.98,-0.6320383490606702,0.5583373007095818,0.3633067858825836,43.42
2022-05-12 13:00:00,2022,19,13,12,413,13.18,13.18,-0.2250869458206158,0.7100283430209829,-0.01747937964526,30.4
2022-05-12 14:00:00,2022,19,14,12,414,66.16,66.16,-0.286954370497204,0.645126225181528,0.0532711785372248,9.05
2022-05-12 15:00:00,2022,19,15,12,415,75.58,75.57999999999998,-0.1102735390363683,0.6780437381918614,-0.0806393478483633,11.68
2022-05-12 16:00:00,2022,19,16,12,416,47.35,47.35000000000001,-0.0503089390647542,0.6632621235877082,-0.1246038138253003,26.48
2022-05-12 17:00:00,2022,19,17,12,417,49.98,49.98000000000002,0.0106390288464691,0.6483480689057376,-0.1450058513670279,160.86
2022-05-12 18:00:00,2022,19,18,12,418,48.72,48.71999999999999,0.0764717554509716,0.6311321496679211,-0.1718802785558931,84.02
2022-05-12 19:00:00,2022,19,19,12,419,87.2,87.2,0.0519789892785447,0.4707840232233505,-0.1237237424831361,50.55
2022-05-12 20:00:00,2022,19,20,12,420,88.2,88.20000000000002,0.0253728427287862,0.2910673854907515,-0.0520757655631544,146.64
2022-05-12 21:00:00,2022,19,21,12,421,105.7,105.7,0.0101229241723402,0.1355421145581781,0.013878553332951,59.14
2022-05-13 12:00:00,2022,19,12,13,512,45.57,45.57,0.1601757182705056,0.12009243409334,-0.1359659075947661,31.4
2022-05-13 13:00:00,2022,19,13,13,513,39.6,39.60000000000001,0.1719844900884109,0.0773921876009939,-0.1360519640467513,171.34
2022-05-13 14:00:00,2022,19,14,13,514,10.75,10.750000000000002,0.1306477448748262,0.0519456508514791,-0.131388349382819,109.76
2022-05-13 15:00:00,2022,19,15,13,515,68.75,68.75,0.1318204982127236,0.0209423136079783,-0.097668734095404,53.83
2022-05-13 16:00:00,2022,19,16,13,516,97.95,97.95,0.0998014677739148,0.0645019658057101,-0.086179284757392,68.24
2022-05-13 17:00:00,2022,19,17,13,517,136.41,136.41000000000005,0.0660234134348392,0.1283925616571321,-0.0548081005416033,131.12
2022-05-13 18:00:00,2022,19,18,13,518,99.1,99.1,0.0252804881597593,0.1653174258812709,-0.0163968596335142,129.32
2022-05-13 19:00:00,2022,19,19,13,519,238.97,238.97,0.1444703209434419,0.1300738206158795,-0.1132950988319798,172.75
2022-05-13 20:00:00,2022,19,20,13,520,186.78,186.78,0.2698335613948153,0.0954834108941619,-0.1982601218933939,70.71
2022-05-13 21:00:00,2022,19,21,13,521,207.72,207.72,0.3838828980774068,0.0652179469672654,-0.2711962640377448,194.08
2022-05-14 12:00:00,2022,19,12,14,612,218.69,218.69000000000003,0.0818967882217184,0.0836074322494735,-0.0648088740353379,0.0
2022-05-14 13:00:00,2022,19,13,14,613,124.89,124.89000000000004,0.0164687792397823,0.2827924321660738,-0.0611088060532552,21.56
2022-05-14 14:00:00,2022,19,14,14,614,135.65,135.65,-0.1033125104693624,0.4852445977562127,-0.0521911091169287,39.79
2022-05-14 15:00:00,2022,19,15,14,615,163.76,163.76,-0.1640758874723899,0.7238428055781408,-0.0291934441377056,17.78
2022-05-14 16:00:00,2022,19,16,14,616,118.48,118.48,-0.1576121613758896,0.6448308328515214,-0.0207344889501046,85.9
2022-05-14 17:00:00,2022,19,17,14,617,203.07,203.0699999999999,-0.1520512864294306,0.6029544150403822,0.009392204635102,221.89
2022-05-14 18:00:00,2022,19,18,14,618,77.61,77.61000000000001,-0.1411415389414294,0.5538611077633141,0.0298057238463563,227.34
2022-05-14 19:00:00,2022,19,19,14,619,56.67,56.66999999999999,-0.1887523206441109,0.4794422673386412,0.076019808989141,170.54
2022-05-14 20:00:00,2022,19,20,14,620,374.01,374.00999999999993,-0.238873079461347,0.3733222426562596,0.1426707300011637,98.73
2022-05-14 21:00:00,2022,19,21,14,621,85.34,85.33999999999999,-0.2879102354471549,0.2754223157065178,0.2119324009008781,78.28
2022-05-15 12:00:00,2022,19,12,15,712,96.6,96.59999999999997,-0.6880768248094025,0.5100001591049605,0.4155389732750389,16.08
2022-05-15 13:00:00,2022,19,13,15,713,143.47,143.47000000000003,-0.6936443079383521,0.5077225061151132,0.4332623524971078,86.65
2022-05-15 14:00:00,2022,19,14,15,714,57.19,57.190000000000005,-0.7009790696954674,0.5043636201353524,0.4545731140499288,256.55
2022-05-15 15:00:00,2022,19,15,15,715,66.77000000000001,66.77,-0.7124146794573054,0.5045202717791685,0.4990859353569359,323.22
2022-05-15 16:00:00,2022,19,16,15,716,72.74000000000001,72.74000000000002,-0.6447996583687569,0.5018354868842239,0.4466788744538204,219.78
2022-05-15 17:00:00,2022,19,17,15,717,197.92,197.92,-0.5721486459501177,0.4611872415370998,0.4050777716275018,240.62
2022-05-15 18:00:00,2022,19,18,15,718,101.55,101.55,-0.5064417107204348,0.4570384871099188,0.3704647059610373,146.62
2022-05-15 19:00:00,2022,19,19,15,719,174.96,174.96,-0.3069350011032984,0.3842760650813813,0.2121757460668615,392.28
2022-05-15 20:00:00,2022,19,20,15,720,38.69,38.69000000000001,-0.1028278505009994,0.2836785738377911,0.0704260636684557,169.04000000000002
2022-05-15 21:00:00,2022,19,21,15,721,280.99,280.99,0.106038267419759,0.1938463828489903,-0.0731822364571548,219.08
2022-05-16 12:00:00,2022,20,12,16,112,9.25,10.39488361862676,-0.1567429913320364,0.6888982296727182,-0.061114503337223,51.8
2022-05-16 13:00:00,2022,20,13,16,113,46.7,51.35756035238358,-0.1302598690878824,0.4892069653414448,-0.0191272557104057,24.95
2022-05-16 14:00:00,2022,20,14,16,114,70.45,69.56329503573312,-0.1112506853210144,0.2669404673407992,0.0339665141180668,29.46
2022-05-16 15:00:00,2022,20,15,16,115,61.04,63.778112284108765,-0.0817908902424467,0.0634833689214434,0.0988595669717399,27.75
2022-05-16 16:00:00,2022,20,16,16,116,9.25,76.50539193794508,-0.0397565697028285,0.2189343401694359,0.0202249329270196,0.0
2022-05-16 17:00:00,2022,20,17,16,117,9.25,106.7729212474935,0.0541387042756314,0.3369410826134367,-0.04345491230426,60.73
2022-05-16 18:00:00,2022,20,18,16,118,136.12,89.05329225665137,0.1003897687702202,0.4701072085812524,-0.1102061783310781,32.33
2022-05-16 19:00:00,2022,20,19,16,119,129.92,66.6176220778637,-0.0227709739139923,0.3055757864971002,0.0365163709151487,234.8
2022-05-16 20:00:00,2022,20,20,16,120,106.45,75.88971410943778,0.0999972804715107,0.2730385418637929,-0.0840189188114913,27.75
2022-05-16 21:00:00,2022,20,21,16,121,71.34,41.08616694361863,-0.3159944175648697,-0.0387536304901655,0.3668727284682087,19.44
2022-05-17 12:00:00,2022,20,12,17,212,23.93,60.05103301356328,-0.210522383162703,0.6607079688410933,-0.0138207152524738,0.0
2022-05-17 13:00:00,2022,20,13,17,213,41.790000000000006,50.99948647113928,-0.1997586759250033,0.6316424000928568,-0.0169554168738209,122.93
2022-05-17 14:00:00,2022,20,14,17,214,9.25,100.06977004126284,-0.1951533604991139,0.6153735371539054,-0.0068504633827891,120.51
2022-05-17 15:00:00,2022,20,15,17,215,38.26,53.44886791730734,-0.1813202133131238,0.5904776283739924,0.0129152041357029,112.65
2022-05-17 16:00:00,2022,20,16,17,216,44.89,30.953228450469247,-0.102211440216936,0.5676458813249435,-0.0436521213484018,116.82
2022-05-17 17:00:00,2022,20,17,17,217,118.45,106.84231852728406,0.0240127564436966,0.543514330927367,-0.0926048878129274,0.0
2022-05-17 18:00:00,2022,20,18,17,218,85.61999999999999,92.66660011773244,0.1026125095954948,0.5276332896292634,-0.1330436836368543,174.73000000000002
2022-05-17 19:00:00,2022,20,19,17,219,128.15,79.63189138073724,0.1235732928676713,0.4727196365883875,-0.138440085424912,89.33999999999999
2022-05-17 20:00:00,2022,20,20,17,220,177.31,120.96932469784156,0.1006959689137554,0.4106279951844457,-0.1356223221515113,174.16
2022-05-17 21:00:00,2022,20,21,17,221,53.19,51.372212205939405,0.129036420039174,0.3570375472824682,-0.1263305928293057,93.85
2022-05-18 12:00:00,2022,20,12,18,312,28.11,14.410556282553346,-0.5683727713452238,0.5006254741523047,0.3424058090321702,26.64
2022-05-18 13:00:00,2022,20,13,18,313,115.5,92.5794606560924,-0.5751056939453615,0.5128775896880108,0.3489799821701212,11.12
2022-05-18 14:00:00,2022,20,14,18,314,44.78,56.93984957931432,-0.5725106019922905,0.5102289839832063,0.3597177601202663,23.56
2022-05-18 15:00:00,2022,20,15,18,315,136.54,86.45221355808052,-0.5773354387335629,0.5239450690511486,0.3910308795077781,50.37
2022-05-18 16:00:00,2022,20,16,18,316,76.72,169.83028438367506,-0.576477250948804,0.4699731873481195,0.4181271872491716,145.09
2022-05-18 17:00:00,2022,20,17,18,317,57.92,116.19784245662586,-0.5615105580924289,0.422307854209923,0.4255477397080219,62.56
2022-05-18 18:00:00,2022,20,18,18,318,123.66,120.30178589851644,-0.558413198555519,0.3746373189842865,0.4560593624323783,49.53
2022-05-18 19:00:00,2022,20,19,18,319,146.15,171.46623150412134,-0.509902738062877,0.2514359261925251,0.4447871927315872,50.49
2022-05-18 20:00:00,2022,20,20,18,320,106.49,60.00456699854136,-0.462390713464436,0.1002908589156161,0.4408684552947468,18.22
2022-05-18 21:00:00,2022,20,21,18,321,66.64,48.14199494108642,-0.4093905875055707,-0.0242285369276036,0.4395673750007281,56.0
2022-05-19 12:00:00,2022,20,12,19,412,43.42,45.64272637319724,-0.2983005555069716,0.7525910563995163,0.0801639527887372,44.98
2022-05-19 13:00:00,2022,20,13,19,413,30.4,22.00612719856978,-0.0867807502177565,0.6314334278439248,-0.0577190660332081,3.640000000000001
2022-05-19 14:00:00,2022,20,14,19,414,9.05,36.88873545012665,-0.2577893482352283,0.3218146592869079,0.1831122086276215,90.36
2022-05-19 15:00:00,2022,20,15,19,415,11.68,42.82915999198887,-0.0311979334982322,0.1986021301699061,0.0517167524212935,196.37
2022-05-19 16:00:00,2022,20,16,19,416,26.48,36.653633726666506,0.0702336099743806,0.1751365653258185,-0.0195550183130738,58.62
2022-05-19 17:00:00,2022,20,17,19,417,160.86,106.80758978852444,0.169019631221372,0.1103742753339574,-0.0907103734270382,102.98
2022-05-19 18:00:00,2022,20,18,19,418,84.02,66.81143011043935,0.2681922992516518,0.1052660289964742,-0.1468652712775461,135.61
2022-05-19 19:00:00,2022,20,19,19,419,50.55,68.41702772503314,0.2933789544198236,0.0848605897829656,-0.1678163131329014,46.42
2022-05-19 20:00:00,2022,20,20,19,420,146.64,118.14971280307849,0.3125179932951245,0.0507347902151479,-0.1722350098198091,41.35
2022-05-19 21:00:00,2022,20,21,19,421,59.14,81.83906188289485,0.339169780077356,0.0228060071409952,-0.1770883441993222,17.66
2022-05-20 12:00:00,2022,20,12,20,512,31.4,38.30833094499235,-0.7375762019137764,0.6013421658272623,0.4775228951512526,19.94
2022-05-20 13:00:00,2022,20,13,20,513,171.34,107.11127223545007,-0.7341556234734905,0.5948452628436397,0.4827373228229302,26.98
2022-05-20 14:00:00,2022,20,14,20,514,109.76,61.48757384078535,-0.7237968279146005,0.5940007860801034,0.480875259074516,27.590000000000003
2022-05-20 15:00:00,2022,20,15,20,515,53.83,61.10440245546465,-0.7247792444931426,0.5824148438695005,0.5108658283794455,53.29
2022-05-20 16:00:00,2022,20,16,20,516,68.24,82.72570437042329,-0.66399090826312,0.4437566938293321,0.5055218259335866,43.51
2022-05-20 17:00:00,2022,20,17,20,517,131.12,133.6992956840323,-0.6177777728245727,0.3342590135701231,0.5076231547904897,71.67
2022-05-20 18:00:00,2022,20,18,20,518,129.32,114.58505762062548,0.0005467796689735,0.4867544397322453,-0.0322951409294092,111.88
2022-05-20 19:00:00,2022,20,19,20,519,172.75,205.0387854847812,-0.0331404266608556,0.3616416352767174,0.0208637965783991,216.78
2022-05-20 20:00:00,2022,20,20,20,520,70.71,127.3066985072222,0.0607876679393321,0.3061089086858552,-0.0380179911917078,135.57999999999998
2022-05-20 21:00:00,2022,20,21,20,521,194.08,200.7311094213379,0.1574381493775776,0.2481769460536214,-0.0914480612240752,182.16
2022-05-21 12:00:00,2022,20,12,21,612,0.0,106.63929972355989,-0.177984794360041,0.7044944154992271,-0.0188417273374443,34.95
2022-05-21 13:00:00,2022,20,13,21,613,21.56,71.94757473555711,-0.2917424178837851,0.6470934673533386,0.0964747739315714,59.43
2022-05-21 14:00:00,2022,20,14,21,614,39.79,86.53585902274584,-0.1268256113974238,0.7019773603507891,-0.1006616862347473,227.08
2022-05-21 15:00:00,2022,20,15,21,615,17.78,88.9681656472289,-0.0573475723586088,0.717080233050289,-0.1440386450520457,70.49000000000001
2022-05-21 16:00:00,2022,20,16,21,616,85.9,101.78818448083264,-0.1127720789354369,0.6616595358482636,-0.0638296474847614,119.02
2022-05-21 17:00:00,2022,20,17,21,617,221.89,212.71192521853683,-0.2751577403230288,0.5689495398161827,0.1141116312887918,39.09
2022-05-21 18:00:00,2022,20,18,21,618,227.34,154.3186926147108,-0.1295298175180691,0.6060319013008433,0.0033816638098781,58.53
2022-05-21 19:00:00,2022,20,19,21,619,170.54,115.00600264781193,0.0314607145560281,0.5349916179047411,0.014419455095322,82.88
2022-05-21 20:00:00,2022,20,20,21,620,98.73,232.9858247270257,0.1429305990976092,0.4897048521020541,0.0298455509888603,139.81
2022-05-21 21:00:00,2022,20,21,21,621,78.28,81.72327784685609,0.3038359642344789,0.4383881454584594,0.0629211883499537,137.94
2022-05-22 12:00:00,2022,20,12,22,712,16.08,55.35173164169213,-0.7469991893821514,0.5802222986904557,0.4558628472964985,0.0
2022-05-22 13:00:00,2022,20,13,22,713,86.65,114.36318620647266,-0.1531941629262956,0.6429333146978201,-0.0490830121323367,40.76
2022-05-22 14:00:00,2022,20,14,22,714,256.55,159.31284849230974,-0.1148900468917617,0.4629804525299263,-0.0095313253670689,366.94
2022-05-22 15:00:00,2022,20,15,22,715,323.22,198.134806053279,-0.090820100303302,0.2576380609864786,0.0566047794819886,178.41
2022-05-22 16:00:00,2022,20,16,22,716,219.78,148.05877084245998,-0.4494088136112492,0.0461798320484882,0.4253682574389351,91.44
2022-05-22 17:00:00,2022,20,17,22,717,240.62,219.7919237525074,-0.2640577834801857,0.0625311245732117,0.319232371144757,256.82
2022-05-22 18:00:00,2022,20,18,22,718,146.62,124.63543267040464,0.1232585792740277,0.1886875978293537,-0.0235855118122895,389.85
2022-05-22 19:00:00,2022,20,19,22,719,392.28,286.271871141237,0.1796726881110973,0.1899608092789186,-0.1028480941262978,350.99
2022-05-22 20:00:00,2022,20,20,22,720,169.04000000000002,105.45427279974191,-0.2296443866031144,0.0859421850775652,0.2237532215093152,130.20999999999998
2022-05-22 21:00:00,2022,20,21,22,721,219.08,249.2808086748549,-0.2626584885838344,0.1079982462827713,0.2538404449136627,250.46
2022-05-23 12:00:00,2022,21,12,23,112,51.8,24.885700420487648,-0.6108643122228262,0.4247338008765206,0.3787241284357727,34.66
2022-05-23 13:00:00,2022,21,13,23,113,24.95,42.11587780582253,-0.3532157675853973,0.4114202729953892,0.1583285026079582,91.19
2022-05-23 14:00:00,2022,21,14,23,114,29.46,55.52912683960343,-0.0956151360644297,0.3735093570069832,-0.0356273617001121,117.73
2022-05-23 15:00:00,2022,21,15,23,115,27.75,51.17052662776775,0.1745599055601257,0.3147882982086317,-0.2330637893026465,75.7
2022-05-23 16:00:00,2022,21,16,23,116,0.0,49.734292320869415,0.137700990097689,0.3933889890370646,-0.2224276096533377,70.02
2022-05-23 17:00:00,2022,21,17,23,117,60.73,90.66198690744947,0.1132721399443926,0.5150633127834237,-0.2226843303985244,99.7
2022-05-23 18:00:00,2022,21,18,23,118,32.33,69.2059241238925,0.0790745494543305,0.590878320437837,-0.2077845542238781,136.03
2022-05-23 19:00:00,2022,21,19,23,119,234.8,125.46208027215656,0.1544837406840933,0.5073300077168623,-0.2511969152547817,68.37
2022-05-23 20:00:00,2022,21,20,23,120,27.75,59.04699842965217,0.2836220115113651,0.3780217069666012,-0.2834524986531507,61.25
2022-05-23 21:00:00,2022,21,21,23,121,19.44,33.513077402418666,0.3566829434185395,0.2913464461064607,-0.2930250911969256,63.3
2022-05-24 12:00:00,2022,21,12,24,212,0.0,39.04248704450912,-0.062640729699187,0.5632874943370754,-0.1964606551829303,0.0
2022-05-24 13:00:00,2022,21,13,24,213,122.93,76.16304429108078,0.010583678368743,0.5793915255096089,-0.2694801237481706,67.98
2022-05-24 14:00:00,2022,21,14,24,214,120.51,107.2201312372834,0.076921820219402,0.5946448518146558,-0.308622210952341,0.0
2022-05-24 15:00:00,2022,21,15,24,215,112.65,74.15769400808507,0.14865374070773,0.6006456078129117,-0.3514005378053834,17.14
2022-05-24 16:00:00,2022,21,16,24,216,116.82,60.9886559499266,0.1684000930308284,0.5795328631000922,-0.3415185324763227,26.73
2022-05-24 17:00:00,2022,21,17,24,217,0.0,69.47128154816103,0.1958412273816881,0.5507831759898172,-0.3419665623933297,25.88
2022-05-24 18:00:00,2022,21,18,24,218,174.73000000000002,121.36941306068078,0.2125181397564963,0.5255007713086747,-0.3244368105006192,194.28
2022-05-24 19:00:00,2022,21,19,24,219,89.33999999999999,83.02730463594338,0.380901413217673,0.5310768159078277,-0.3406354198333973,55.73
2022-05-24 20:00:00,2022,21,20,24,220,174.16,139.5720478770247,0.4953841831500198,0.5337361145100596,-0.3337158369402522,127.84
2022-05-24 21:00:00,2022,21,21,24,221,93.85,66.22766403722909,0.662606102521772,0.5366064686731262,-0.3131097900492236,202.69
2022-05-25 12:00:00,2022,21,12,25,312,26.64,18.6873034956049,0.8357596894027698,-0.0125231520430013,-0.43265740962781,43.13
2022-05-25 13:00:00,2022,21,13,25,313,11.12,64.09347432636616,0.7283649105656095,0.1589576280830981,-0.3975097725746067,114.15
2022-05-25 14:00:00,2022,21,14,25,314,23.56,45.26753701840433,0.6265359843468694,0.3515496723463334,-0.3413988672337565,198.33
2022-05-25 15:00:00,2022,21,15,25,315,50.37,73.83543567729637,0.5335906149263647,0.5069371475021094,-0.2942048153473013,24.78
2022-05-25 16:00:00,2022,21,16,25,316,145.09,161.17975524917804,0.33118350201261,0.3924665139912149,-0.2020501055833123,44.12
2022-05-25 17:00:00,2022,21,17,25,317,62.56,97.4439277358593,0.1914669007604324,0.2741696031000432,-0.1155429821530208,88.65
2022-05-25 18:00:00,2022,21,18,25,318,49.53,95.55815707870602,0.0025200441550224,0.1391136630053086,-0.0208632547938427,16.26
2022-05-25 19:00:00,2022,21,19,25,319,50.49,129.17154211763457,0.1668913952218035,0.0588586567951158,-0.0109905423492235,178.36
2022-05-25 20:00:00,2022,21,20,25,320,18.22,45.3967878148127,0.2771627480979535,-0.0224036127098351,0.0263782864937748,283.12
2022-05-25 21:00:00,2022,21,21,25,321,56.0,50.88902268117292,0.4403263354690159,-0.1166451629893209,0.0767522283552243,54.65
2022-05-26 12:00:00,2022,21,12,26,412,44.98,45.411057654271616,-0.4151245068360833,0.5621039323393144,0.1519254066299954,136.42000000000002
2022-05-26 13:00:00,2022,21,13,26,413,3.640000000000001,15.586155927611555,-0.3011584662387964,0.6124895146541156,0.0390670311941733,193.0
2022-05-26 14:00:00,2022,21,14,26,414,90.36,55.57912083068408,-0.1371452353387779,0.6598451403731692,-0.0395039389851906,149.58
2022-05-26 15:00:00,2022,21,15,26,415,196.37,96.49574610709416,-0.0235757393800028,0.7125242629282958,-0.126639180303677,156.06
2022-05-26 16:00:00,2022,21,16,26,416,58.62,44.33114539947951,0.0049790285887711,0.6552219130594612,-0.1338917052872435,467.28
2022-05-26 17:00:00,2022,21,17,26,417,102.98,105.46985564810646,-0.0275988163760952,0.6021579907666652,-0.1255935046136721,179.75
2022-05-26 18:00:00,2022,21,18,26,418,135.61,90.85538725674034,0.0021173056821034,0.5475613313339175,-0.1221341481140915,475.5
2022-05-26 19:00:00,2022,21,19,26,419,46.42,60.729749498333526,-0.0298297344251728,0.4697344198049417,-0.0893120721863916,463.52
2022-05-26 20:00:00,2022,21,20,26,420,41.35,91.31170906926909,-0.0525994377604057,0.3892350677634386,-0.0440432477577461,498.04
2022-05-26 21:00:00,2022,21,21,26,421,17.66,59.41233234750023,-0.0832129227971438,0.3123275354931202,0.0272212220513231,167.92
2022-05-27 12:00:00,2022,21,12,27,512,19.94,31.88996910705927,0.1327038698656534,0.0840724914277421,-0.1746090047500689,37.19
2022-05-27 13:00:00,2022,21,13,27,513,26.98,79.11253705092511,-0.0860634881262524,0.2213526946815243,-0.0368145906222555,35.79
