date,hour,dayOfMonth,day_x_hour,lagged_revenue_D_1,lagged_revenue_H_1,holiday_mean_encoded,current_weather_component_1,current_weather_component_2,weather_diff_to_exp_component_1,revenue
2021-12-10 16:00:00,16,10,516,4984.041781198461,324.9320662844577,333.7656866367973,-0.5932438910663267,-0.3351451826196769,-0.3561735860209667,130.82345087567737
2021-12-10 17:00:00,17,10,517,4984.041781198461,434.9393701405796,432.4918198252529,-0.5817172409833912,-0.3262358090794915,-0.3346975571779201,442.1897431869944
2021-12-10 18:00:00,18,10,518,4984.041781198461,383.48582423623657,579.5398610036137,-0.5768093941937159,-0.3234640505915397,-0.3198431277137566,528.5863504280217
2021-12-10 19:00:00,19,10,519,4984.041781198461,770.5689939527213,973.2562020019908,-0.5534148576225962,-0.3132490667246698,-0.322720982220924,620.2882274405089
2021-12-10 20:00:00,20,10,520,4984.041781198461,875.8038168538443,926.2746339220438,-0.5418428038497219,-0.3246768739491502,-0.3320015357576015,464.888871436425
2021-12-10 21:00:00,21,10,521,4984.041781198461,1134.8922484881805,1012.3413033152932,-0.5187493195492546,-0.3212197679090406,-0.3347633088434381,706.4729443179141
2021-12-10 22:00:00,22,10,522,4984.041781198461,539.1186680279588,575.2256219238618,-0.569917571166501,-0.2076700491333316,-0.3240405199771533,811.0398177962774
2021-12-10 23:00:00,23,10,523,4984.041781198461,0.0,174.9816644339186,-0.6212792493398206,-0.102267320319498,-0.3191203884063017,0.0
2021-12-11 12:00:00,12,11,612,6613.885965601194,65.49289248409644,137.5379324881526,-0.608129812437012,0.0195722318578685,-0.2925960211375298,103.07193905599622
2021-12-11 13:00:00,13,11,613,6613.885965601194,535.5387575590984,375.46166122847217,-0.5070997073257628,0.03068460932234,-0.2238170679660407,144.0540328280845
2021-12-11 14:00:00,14,11,614,6613.885965601194,535.9793450090316,435.5556409502274,-0.408312444225264,0.0292166213422502,-0.154668435236691,265.6695201445064
2021-12-11 15:00:00,15,11,615,6613.885965601194,378.5152752689861,414.1478539394204,-0.3072823391140148,0.0403289988067217,-0.0858371772937106,272.32545354590434
2021-12-11 16:00:00,16,11,616,6613.885965601194,600.0477499410979,428.003507526441,-0.307403073557373,-0.0225534085563639,-0.0822739034606081,268.91188251001336
2021-12-11 17:00:00,17,11,617,6613.885965601194,469.1313908741066,462.3890260595063,-0.2943726978201286,-0.0721747091741769,-0.065768120681485,442.3640933008717
2021-12-11 18:00:00,18,11,618,6613.885965601194,1084.3041702662374,917.089134312986,-0.2911469578457973,-0.1266511104575359,-0.0554595887609954,623.1631194533887
2021-12-11 19:00:00,19,11,619,6613.885965601194,600.9392916044923,836.2796711380674,-0.3745922339872021,-0.1803897309479786,-0.1222051717828388,687.6250687190765
2021-12-11 20:00:00,20,11,620,6613.885965601194,971.7902301107358,965.646180924276,-0.4744350530855916,-0.2381099326231535,-0.1913744238491781,294.5476321369669
2021-12-11 21:00:00,21,11,621,6613.885965601194,950.7523757166416,947.1183602803576,-0.5611474385472252,-0.2955557018105077,-0.2577598616893601,322.81434068954684
2021-12-11 22:00:00,22,11,622,6613.885965601194,371.6141522029373,460.2165268428705,-0.560221331378744,-0.2211349169602481,-0.24455735088194,271.30566245189664
2021-12-11 23:00:00,23,11,623,6613.885965601194,49.78033456373203,155.50001155737374,-0.5530489163760336,-0.1406003307989028,-0.2319676060480113,0.0
2021-12-12 12:00:00,12,12,712,3922.154716092044,84.7196261682243,140.70932605898344,-0.5293872846460285,-0.2882768881491966,-0.2680071393247161,123.36173721825178
2021-12-12 13:00:00,13,12,713,3922.154716092044,279.90497133432814,277.01108301885864,-0.5324273438384725,-0.2893085739805617,-0.2711906863990149,364.456137595225
2021-12-12 14:00:00,14,12,714,3922.154716092044,250.2623105316893,297.3958762537335,-0.5307919507432196,-0.2705410658070092,-0.2679536506721174,276.4250373046415
2021-12-12 15:00:00,15,12,715,3922.154716092044,531.4022618393152,387.80599546837846,-0.5345588832643674,-0.2694501839100443,-0.2711098076384575,206.98068012251628
2021-12-12 16:00:00,16,12,716,3922.154716092044,562.043508992382,437.9891030351466,-0.5295316120614862,-0.2626138504214312,-0.2532706833129707,390.4527605434697
2021-12-12 17:00:00,17,12,717,3922.154716092044,606.1980680122515,591.0194457363904,-0.5285776886049982,-0.2620609552842146,-0.241169280447991,678.8328752061573
2021-12-12 18:00:00,18,12,718,3922.154716092044,403.4630487709102,591.0357244992422,-0.5219588853117382,-0.2559233402319809,-0.219606200839566,403.520223042488
2021-12-12 19:00:00,19,12,719,3922.154716092044,506.70148433205054,510.98769951936754,-0.524330634910241,-0.2645171355751465,-0.2290673383563902,521.8758344459279
2021-12-12 20:00:00,20,12,720,3922.154716092044,159.2982800596874,324.7656552567565,-0.5206377045319608,-0.2696904324333254,-0.2359987800707072,291.69088196026075
2021-12-12 21:00:00,21,12,721,3922.154716092044,157.03039346579754,194.91352365162223,-0.5199203143778035,-0.2637618550595981,-0.2417422902735588,87.41419932458965
2021-12-12 22:00:00,22,12,722,3922.154716092044,381.130762585408,152.00306404940287,-0.5263257688297602,-0.2817547047008222,-0.2316743547205397,17.869158878504674
2021-12-13 12:00:00,12,13,112,2577.464462420482,217.74208748920128,153.18515650756692,0.1280254854057005,-0.2204030494150919,0.1936568199822329,239.2872850074609
2021-12-13 13:00:00,13,13,113,2577.464462420482,306.4085447263017,220.9239232494404,0.140436562212776,-0.2307960974896256,0.1978242427535059,169.73494070525405
2021-12-13 14:00:00,14,13,114,2577.464462420482,197.0584308489751,177.70339509025092,0.1512613264848145,-0.246465966852184,0.1996609231196373,62.65962459750255
2021-12-13 15:00:00,15,13,115,2577.464462420482,338.69237414592004,169.88221547157815,0.1626349945179881,-0.2534431799230912,0.204812604778835,49.70855257991047
2021-12-13 16:00:00,16,13,116,2577.464462420482,116.81261289562552,101.9352135070966,0.1492891435111357,-0.2769687936516096,0.2161232713518023,100.64203251394017
2021-12-13 17:00:00,17,13,117,2577.464462420482,256.9563339354433,197.2384796631028,0.1392648267589217,-0.3029994701802013,0.2250552182107968,294.9281394800911
2021-12-13 18:00:00,18,13,118,2577.464462420482,228.9601822037226,324.33572291283275,0.1256179234814173,-0.3332829617354801,0.2367123170550357,453.323490143721
2021-12-13 19:00:00,19,13,119,2577.464462420482,432.2787245739417,471.2947547906936,0.1343946336449748,-0.3330631711683644,0.2363772999769449,200.94439645016885
2021-12-13 20:00:00,20,13,120,2577.464462420482,293.612660017278,378.1351380398197,0.1396563829978206,-0.3384853077630511,0.2324663317095992,292.3902458179533
2021-12-13 21:00:00,21,13,121,2577.464462420482,63.57967486059844,154.58503812978475,0.1481320408907262,-0.3450233950226958,0.2322968976695206,345.81638262781746
2021-12-13 22:00:00,22,13,122,2577.464462420482,125.36283672347444,60.47375786734038,0.1275919055505874,-0.3350795804804173,0.2274952348706597,0.0
2021-12-14 12:00:00,12,14,212,2350.905521086939,195.5721353962145,133.73262919041386,-0.1644256408317309,-0.1604519940557813,-0.0084050673691894,125.73313437524544
2021-12-14 13:00:00,13,14,213,2350.905521086939,147.80648708081364,200.6951132269552,-0.0945277145238108,-0.1514248625191545,0.0425425035276865,147.2669441608419
2021-12-14 14:00:00,14,14,214,2350.905521086939,168.543155579989,126.85653811530804,-0.0292652471229981,-0.1455376686628388,0.0897001140501336,118.28830597659623
2021-12-14 15:00:00,15,14,215,2350.905521086939,50.42056074766355,86.66878352323499,0.0352608637745646,-0.1294767619761361,0.1375177412714543,41.58525092279903
2021-12-14 16:00:00,16,14,216,2350.905521086939,170.9518573784654,155.69754400353594,-0.1255613508308993,-0.1526125685822262,0.0284629925134765,251.2693787795492
2021-12-14 17:00:00,17,14,217,2350.905521086939,510.36715620827766,274.2887675855725,-0.2942647724789436,-0.1742628302556807,-0.0862858477407525,103.69826435246996
2021-12-14 18:00:00,18,14,218,2350.905521086939,286.0896882117333,353.6269443639549,-0.4546173050214822,-0.1868128558069291,-0.1948215526118084,497.2626246760386
2021-12-14 19:00:00,19,14,219,2350.905521086939,286.654755360088,523.1410478809639,-0.4581322658321939,-0.1924547829687314,-0.2023638878022983,332.00777507264587
2021-12-14 20:00:00,20,14,220,2350.905521086939,189.34500903165,328.4180134028369,-0.4626846354168074,-0.1946808751269073,-0.2094526990262669,444.9271970470431
2021-12-14 21:00:00,21,14,221,2350.905521086939,202.81119924605355,194.32313840479776,-0.4672370050014209,-0.1969069672850831,-0.2160448146412257,171.32411843241968
2021-12-14 22:00:00,22,14,222,2350.905521086939,142.3435168459907,115.05748416769153,-0.4875886660068883,-0.1712045970164919,-0.2013669559624113,0.0
2021-12-15 12:00:00,12,15,312,2202.07712243776,238.8494463205843,258.4518800985284,0.293304451801112,-0.0558887552209007,0.3610243061634143,72.717191549517
2021-12-15 13:00:00,13,15,313,2202.07712243776,23.563967643132017,124.1066873459404,0.3291372797443517,-0.071407682479967,0.3771616227416861,315.15196732898767
2021-12-15 14:00:00,14,15,314,2202.07712243776,81.69849996073195,125.89110826843572,0.3597700864724836,-0.0889232589320696,0.3939885982920511,117.90740595303542
2021-12-15 15:00:00,15,15,315,2202.07712243776,88.64485981308411,116.28790669181252,0.3838653667579311,-0.1075867873528072,0.40409830012822,146.6194141207885
2021-12-15 16:00:00,16,15,316,2202.07712243776,143.5203801146627,120.68427558147869,0.3886840147879488,-0.1212376134168818,0.4140291520865792,213.53962145605905
2021-12-15 17:00:00,17,15,317,2202.07712243776,394.9008089216995,358.33400912559586,0.3805633402132031,-0.1405207142447351,0.4176387380997407,400.0261525170816
2021-12-15 18:00:00,18,15,318,2202.07712243776,269.5184952485667,539.2228289267268,0.3793173082664379,-0.1575920387937963,0.4251785960712512,242.0933794078379
2021-12-15 19:00:00,19,15,319,2202.07712243776,370.2422838294196,533.3218576209847,0.3565526919353141,-0.1607467476764603,0.4063285743930196,640.7248880860756
2021-12-15 20:00:00,20,15,320,2202.07712243776,77.23984921071232,456.2570152244225,0.3296159799884382,-0.1612627956537301,0.3874218216793144,521.5927118510956
2021-12-15 21:00:00,21,15,321,2202.07712243776,513.8985313751668,272.89119376679326,0.3095633938440891,-0.1676182124542649,0.372536713898465,370.1684599073274
2021-12-15 22:00:00,22,15,322,2202.07712243776,0.0,116.02231411638132,0.0944740134152149,-0.1514920580093104,0.2445628863274049,0.0
2021-12-16 12:00:00,12,16,412,3202.161784339904,250.6832639597895,174.569820498706,-0.1009752022731762,0.0436362799602154,0.1165074553248367,137.7778214089374
2021-12-16 13:00:00,13,16,413,3202.161784339904,286.4101154480484,196.20630244102853,-0.0512224346066455,0.0534452942762292,0.153076729004609,230.1916280530904
2021-12-16 14:00:00,14,16,414,3202.161784339904,137.36432890913375,106.49958967648963,-0.0061598219576999,0.0574817994137871,0.1839463402384209,105.4829969370926
2021-12-16 15:00:00,15,16,415,3202.161784339904,46.97290504987042,65.81528672080223,0.0463810331908389,0.0750553086199332,0.2237412734868211,370.7233173643289
2021-12-16 16:00:00,16,16,416,3202.161784339904,444.1832246917458,184.18522413443847,0.0847260214340091,-0.1057627301281066,0.2185076786853018,187.782926254614
2021-12-16 17:00:00,17,16,417,3202.161784339904,402.043744600644,242.25258938694645,0.1321943192005792,-0.2933482991009306,0.2168551831299722,431.437210398178
2021-12-16 18:00:00,18,16,418,3202.161784339904,487.7491557370612,394.3665788942537,0.1710089895066751,-0.4635805567941287,0.212213822113409,278.9495798319328
2021-12-16 19:00:00,19,16,419,3202.161784339904,490.3307939998429,483.6568977908473,0.1149422281528469,-0.4191600207444767,0.1800228656441236,381.04570800282727
2021-12-16 20:00:00,20,16,420,3202.161784339904,327.76525563496426,492.0185404046504,0.0613625020103748,-0.3737328676314531,0.1508137006729339,397.4196968507029
2021-12-16 21:00:00,21,16,421,3202.161784339904,179.1686955155894,275.9959564252088,-0.0014197553537063,-0.3196450595304547,0.1160977946198455,429.9124322626247
2021-12-16 22:00:00,22,16,422,3202.161784339904,149.4903007932145,134.92472882816338,-0.0452365222163178,-0.3639679296560545,0.1012634641521356,10.95327102803738
2021-12-17 12:00:00,12,17,512,4961.280295295688,373.7760150789288,156.71833528329756,0.1427259533277273,-0.4471304542009684,0.1839003996887294,122.93214482054503
2021-12-17 13:00:00,13,17,513,4961.280295295688,334.5617686326867,190.51224458044777,0.1414497431971509,-0.2103766217053436,0.2392938156478644,80.42959239770674
2021-12-17 14:00:00,14,17,514,4961.280295295688,275.805151967329,182.1941124670367,0.1437511778320015,0.028791092211896,0.2940040540543512,114.15023953506636
2021-12-17 15:00:00,15,17,515,4961.280295295688,272.847954134925,208.87009203600263,0.1313798521187852,0.2681464203051146,0.3398000368477327,300.4076022932537
2021-12-17 16:00:00,16,17,516,4961.280295295688,130.82345087567737,278.1689717842245,0.0998065987557384,-0.0079712425738632,0.2756794885170514,270.587842613681
2021-12-17 17:00:00,17,17,517,4961.280295295688,442.1897431869944,435.1488162399404,0.0750741040772461,-0.2830276464687644,0.2115656323949402,472.5555642817874
2021-12-17 18:00:00,18,17,518,4961.280295295688,528.5863504280217,565.5786902416286,0.0396701349029474,-0.5575184295098438,0.1446916970967504,453.3224691745857
2021-12-17 19:00:00,19,17,519,4961.280295295688,620.2882274405089,876.53570615613,-0.0954346176826836,-0.5678321819611911,0.0451157835181929,444.9633236472159
2021-12-17 20:00:00,20,17,520,4961.280295295688,464.888871436425,799.8351075410412,-0.2375068565694033,-0.5820651941065378,-0.0641168788070756,1035.0031414434932
2021-12-17 21:00:00,21,17,521,4961.280295295688,706.4729443179141,928.5133889508325,-0.3806614459898885,-0.594721304853331,-0.1697440457949202,625.3302442472316
2021-12-17 22:00:00,22,17,522,4961.280295295688,811.0398177962774,639.8593886826847,-0.3353184350724499,-0.5774761727815426,-0.1272520174167901,0.0
2021-12-17 23:00:00,23,17,523,4961.280295295688,0.0,127.01743701944686,-0.2956592248336061,-0.574370918354904,-0.0851029214886315,0.0
2021-12-18 12:00:00,12,18,612,3695.852744836252,103.07193905599622,129.0561074290766,-0.1230160341265041,-0.4739818850382182,-0.0030424191318413,132.10987198617764
2021-12-18 13:00:00,13,18,613,3695.852744836252,144.0540328280845,318.5087344174152,-0.0756666030582205,-0.4807316919263648,0.0279263868492132,304.7277153852195
2021-12-18 14:00:00,14,18,614,3695.852744836252,265.6695201445064,393.740254404254,-0.0361451782523484,-0.4811728545200062,0.0494846022546672,182.95570564674463
2021-12-18 15:00:00,15,18,615,3695.852744836252,272.32545354590434,379.2368078884118,0.0034554682517328,-0.483507141876838,0.0740484036125954,169.0980130369905
2021-12-18 16:00:00,16,18,616,3695.852744836252,268.91188251001336,388.8378757650177,-0.1395238815856025,-0.2568400470183861,0.0338997045851626,195.7178198382157
2021-12-18 17:00:00,17,18,617,3695.852744836252,442.3640933008717,457.4587794043969,-0.2791435496056694,-0.0336031030429446,-0.0053761332598054,760.1436425037305
2021-12-18 18:00:00,18,18,618,3695.852744836252,623.1631194533887,844.7163396170521,-0.4271596538204324,0.1942788034289512,-0.0477354603123296,861.1897431869944
2021-12-18 19:00:00,19,18,619,3695.852744836252,687.6250687190765,799.6734088613339,-0.4439008465094954,0.1372730227352329,-0.0635546426839845,566.0857614073667
2021-12-18 20:00:00,20,18,620,3695.852744836252,294.5476321369669,800.3727619315956,-0.4547062668095274,0.087674310627897,-0.0799576434688654,922.8901280138224
2021-12-18 21:00:00,21,18,621,3695.852744836252,322.81434068954684,793.3551274557443,-0.4711464072279383,0.0374264077609392,-0.0954392454218306,332.07688682949816
2021-12-18 22:00:00,22,18,622,3695.852744836252,271.30566245189664,413.68439628727714,-0.4171159548030432,0.0566442019937679,-0.0402939895835371,242.76706196497287
2021-12-18 23:00:00,23,18,623,3695.852744836252,0.0,117.1940794159273,-0.3702706804513268,0.0749434872231012,0.0119414052912144,0.0
2021-12-19 12:00:00,12,19,712,3362.8795256420326,123.36173721825178,136.83171453943837,-0.0271575570749627,0.0627124431689426,0.1829026463898777,238.12730699756537
2021-12-19 13:00:00,13,19,713,3362.8795256420326,364.456137595225,296.5591422366551,-0.2033696230110445,0.0921053425864369,0.0578223441540934,159.29199717270083
2021-12-19 14:00:00,14,19,714,3362.8795256420326,276.4250373046415,292.7074467933237,-0.3818208726679992,0.1224264034054502,-0.0673302802662031,447.9070132725988
2021-12-19 15:00:00,15,19,715,3362.8795256420326,206.98068012251628,347.3750429564432,-0.5595400294409089,0.1446493567717292,-0.1918561733791187,183.47561454488337
2021-12-19 16:00:00,16,19,716,3362.8795256420326,390.4527605434697,427.3593386528254,-0.4029728090196837,0.1384890813962106,-0.0763993643676718,458.9686641011545
2021-12-19 17:00:00,17,19,717,3362.8795256420326,678.8328752061573,610.6576565619073,-0.23252238553381,0.1374918053132305,0.0522578885015146,461.7442864996466
2021-12-19 18:00:00,18,19,718,3362.8795256420326,403.520223042488,549.0964191879124,-0.0749752207380562,0.1251682009498682,0.1719503988019592,641.4500117804131
2021-12-19 19:00:00,19,19,719,3362.8795256420326,521.8758344459279,513.4231572717038,-0.2117621585903387,0.1650422492143229,0.0721833664239559,1168.3193277310925
2021-12-19 20:00:00,20,19,720,3362.8795256420326,291.69088196026075,317.3667578740424,-0.3658775217943181,0.2002693913633033,-0.0405149895936013,320.0112306604885
2021-12-19 21:00:00,21,19,721,3362.8795256420326,87.41419932458965,170.86331456583818,-0.515266666066068,0.2355749891741365,-0.1490909330443434,239.2769182439331
2021-12-19 22:00:00,22,19,722,3362.8795256420326,17.869158878504674,121.99108347124452,-0.4866973518545225,0.2353061994739647,-0.1165887175704369,0.0
2021-12-20 12:00:00,12,20,112,2209.43508992382,239.2872850074609,172.45210400415206,0.6307136681742392,-0.3278577563015122,0.5352068007771479,125.5737061179612
2021-12-20 13:00:00,13,20,113,2209.43508992382,169.73494070525405,209.468307594143,0.6305225385618473,-0.3428192548296674,0.5294864083362749,176.0814419225634
2021-12-20 14:00:00,14,20,114,2209.43508992382,62.65962459750255,151.9551326652666,0.6313593345488108,-0.3531454432593919,0.5238558868296251,152.9973297730307
2021-12-20 15:00:00,15,20,115,2209.43508992382,49.70855257991047,142.98316352873084,0.6357205745210325,-0.3658808496293712,0.5210363104013791,51.96889970941648
2021-12-20 16:00:00,16,20,116,2209.43508992382,100.64203251394017,101.64572600749705,0.6166516569762444,-0.3821846072784295,0.5158529582008378,142.31681457629782
2021-12-20 17:00:00,17,20,117,2209.43508992382,294.9281394800911,219.1091401731208,0.5925554682285755,-0.4053246984161008,0.507192100615265,225.11309196575823
2021-12-20 18:00:00,18,20,118,2209.43508992382,453.323490143721,353.21621568911587,0.5717263888011351,-0.4247576408568607,0.4986912034830269,346.25445692295614
2021-12-20 19:00:00,19,20,119,2209.43508992382,200.94439645016885,410.7570755743812,0.5619042594777507,-0.4351384025469396,0.4886835407469682,527.0792429121182
2021-12-20 20:00:00,20,20,120,2209.43508992382,292.3902458179533,358.9329908866048,0.5492992622277002,-0.4592591988515553,0.4752734821857545,332.0819916751747
2021-12-20 21:00:00,21,20,121,2209.43508992382,345.81638262781746,197.4145674843864,0.5394771329043154,-0.4696399605416344,0.4651260437052251,254.64839393701408
2021-12-20 22:00:00,22,20,122,2209.43508992382,0.0,46.92829526880144,0.4406149156861002,-0.4692363706151977,0.4028494273320995,0.0
2021-12-21 12:00:00,12,21,212,2233.362993795649,125.73313437524544,131.94065364168384,0.5941665880871568,-0.2176682315505863,0.5149620365081712,178.92052147961988
2021-12-21 13:00:00,13,21,213,2233.362993795649,147.2669441608419,188.72543665695528,0.5418859386396122,-0.0391527518037606,0.5211072651502232,211.02528862012093
2021-12-21 14:00:00,14,21,214,2233.362993795649,118.28830597659623,124.93678258896986,0.4873629410682186,0.1531492169157778,0.5238558162074703,280.51441137202545
2021-12-21 15:00:00,15,21,215,2233.362993795649,41.58525092279903,76.56660145855138,0.4353833438913261,0.3384225744893637,0.5302413516749086,209.3860834053248
2021-12-21 16:00:00,16,21,216,2233.362993795649,251.2693787795492,177.1150895449394,0.4856193642838158,0.1137420735901997,0.5231211859526474,289.3850624361894
2021-12-21 17:00:00,17,21,217,2233.362993795649,103.69826435246996,236.0558781472698,0.5305175780282265,-0.1164814935222808,0.5131689044367548,164.65012173093535
2021-12-21 18:00:00,18,21,218,2233.362993795649,497.2626246760386,385.8218438694136,0.5835416859027249,-0.3333974995313125,0.5097714958708507,266.1470195554857
2021-12-21 19:00:00,19,21,219,2233.362993795649,332.00777507264587,480.2957196404464,0.5661722708417706,-0.3181768664647791,0.5008104605607895,369.0984057174272
2021-12-21 20:00:00,20,21,220,2233.362993795649,444.9271970470431,354.53780752461165,0.5477602274515728,-0.293564858670215,0.4919830671127204,312.1919421974397
2021-12-21 21:00:00,21,21,221,2233.362993795649,171.32411843241968,189.16656380282507,0.5287992803002398,-0.2776455071673022,0.4798474289745378,155.22068640540328
2021-12-21 22:00:00,22,21,222,2233.362993795649,0.0,89.25810796299577,0.5272077482098609,-0.2769467887309225,0.4888655405888285,0.0
2021-12-22 12:00:00,12,22,312,3040.541192177806,72.717191549517,224.24788840077835,-0.3123852458345754,-0.215665844217963,-0.1325019701370022,120.58195240713108
2021-12-22 13:00:00,13,22,313,3040.541192177806,315.15196732898767,159.29136694667108,-0.0552103490423705,-0.2050738399017551,0.052050711572704,333.6664572371004
2021-12-22 14:00:00,14,22,314,3040.541192177806,117.90740595303542,124.42064182661844,0.197243548372947,-0.2005358309718045,0.2337185027623841,151.07594439645015
2021-12-22 15:00:00,15,22,315,3040.541192177806,146.6194141207885,121.87490124284352,0.4505929489092419,-0.1942924865421023,0.4159638678959908,136.5766119531925
2021-12-22 16:00:00,16,22,316,3040.541192177806,213.53962145605905,137.78933599425994,0.4443196457595956,-0.2182001445797768,0.4173009426383078,160.9667792350585
2021-12-22 17:00:00,17,22,317,3040.541192177806,400.0261525170816,366.0147894964365,0.4448056996250761,-0.2323088480588657,0.4218718986746672,593.0287442079635
2021-12-22 18:00:00,18,22,318,3040.541192177806,242.0933794078379,484.4796236136051,0.4423578927313394,-0.2518678462100344,0.4260759607836922,514.5260347129506
2021-12-22 19:00:00,19,22,319,3040.541192177806,640.7248880860756,553.1113400716603,0.4458648431561262,-0.2598027251748218,0.424959274126223,496.240477499411
2021-12-22 20:00:00,20,22,320,3040.541192177806,521.5927118510956,468.29633029196833,0.4596461114067517,-0.252296722419221,0.4303431771854349,387.74208748920125
2021-12-22 21:00:00,21,22,321,3040.541192177806,370.1684599073274,290.8177117235941,0.4647393743665753,-0.2549547800959836,0.4316493397789728,491.5927118510956
2021-12-22 22:00:00,22,22,322,3040.541192177806,0.0,92.88493667244784,0.4582018479238908,-0.2561027320646184,0.4345513112673964,0.0
2021-12-23 12:00:00,12,23,412,2961.6765883923663,137.7778214089374,118.00285714285717,0.4601091565393591,-0.1210943788060122,0.4356503126625602,184.7050184559805
2021-12-23 13:00:00,13,23,413,2961.6765883923663,230.1916280530904,317.4180974632845,0.1882922003591379,-0.1378092648844454,0.2339270251994953,361.95319249195006
2021-12-23 14:00:00,14,23,414,2961.6765883923663,105.4829969370926,323.5882431477263,-0.0816321714600525,-0.1484649915724978,0.0354719345236224,134.46202780177492
2021-12-23 15:00:00,15,23,415,2961.6765883923663,370.7233173643289,191.5270973062122,-0.3424332337558431,-0.1658882484853344,-0.1596163940116024,198.15440194769496
2021-12-23 16:00:00,16,23,416,2961.6765883923663,187.782926254614,172.95038521950838,-0.2086289380513871,-0.1664336090860639,-0.0566913711774151,184.65012173093533
2021-12-23 17:00:00,17,23,417,2961.6765883923663,431.437210398178,384.3632977303071,-0.0758525679462866,-0.171614279785224,0.0459355101452914,421.7065891777272
2021-12-23 18:00:00,18,23,418,2961.6765883923663,278.9495798319328,673.8070132725987,0.0651369058313479,-0.1712411313824581,0.1523232987208054,687.1778057017199
2021-12-23 19:00:00,19,23,419,2961.6765883923663,381.04570800282727,678.1207142857143,0.0696745502635458,-0.1825164521570303,0.1557581982035048,308.84065027880314
2021-12-23 20:00:00,20,23,420,2961.6765883923663,397.4196968507029,714.6713896960654,0.0698377946786985,-0.2068330891097597,0.1525566262089723,285.6396764313202
2021-12-23 21:00:00,21,23,421,2961.6765883923663,429.9124322626247,320.2089146312732,0.0747220384707385,-0.2250957306762318,0.152823116642178,281.2828869865703
2021-12-23 22:00:00,22,23,422,2961.6765883923663,10.95327102803738,71.9,-0.0296513446983979,-0.2089294730046112,0.0879524879402953,6.654205607476635
2021-12-24 12:00:00,12,24,512,3919.682164454567,0.0,0.0,-0.5639320502264067,-0.0248069874527306,-0.2659129999782598,0.0
2021-12-24 13:00:00,13,24,513,3919.682164454567,0.0,0.0,-0.5647967089880819,-0.0262308367446808,-0.2725161985645627,0.0
2021-12-24 14:00:00,14,24,514,3919.682164454567,0.0,0.0,-0.5640698356593781,-0.0283534044730107,-0.275934003683406,0.0
2021-12-24 15:00:00,15,24,515,3919.682164454567,0.0,0.0,-0.5611037786098015,-0.0314041336028596,-0.2790887714804238,0.0
2021-12-24 16:00:00,16,24,516,3919.682164454567,0.0,0.0,-0.5781990685773304,-0.0483132044098807,-0.2759349979175771,0.0
2021-12-24 17:00:00,17,24,517,3919.682164454567,0.0,0.0,-0.5843218317784008,-0.0590300182439631,-0.2705118215005904,0.0
2021-12-24 18:00:00,18,24,518,3919.682164454567,0.0,0.0,-0.5991779380250566,-0.0768672504525032,-0.2670334324535193,0.0
2021-12-24 19:00:00,19,24,519,3919.682164454567,0.0,0.0,-0.590396894345851,-0.0968985214089912,-0.2691302341073771,0.0
2021-12-24 20:00:00,20,24,520,3919.682164454567,0.0,0.0,-0.5832073827570247,-0.1162310739290995,-0.2748657264942115,0.0
2021-12-24 21:00:00,21,24,521,3919.682164454567,0.0,0.0,-0.5782518353337289,-0.1406110047720932,-0.2796391263686584,0.0
2021-12-24 22:00:00,22,24,522,3919.682164454567,0.0,0.0,-0.5924275369085603,-0.0310743948246306,-0.2738734520449751,0.0
2021-12-24 23:00:00,23,24,523,3919.682164454567,0.0,128.7304303079338,-0.6102206054533398,0.0682338603717398,-0.264857010201366,0.0
2021-12-25 12:00:00,12,25,612,4669.762349799733,0.0,0.0,-0.4791908772624124,-0.4600293103786504,-0.2741103465007735,0.0
2021-12-25 13:00:00,13,25,613,4669.762349799733,0.0,0.0,-0.4599149673087727,-0.4494879427566189,-0.2753037360614193,0.0
2021-12-25 14:00:00,14,25,614,4669.762349799733,0.0,0.0,-0.4433077204239353,-0.4426464950240583,-0.2764196324310689,0.0
2021-12-25 15:00:00,15,25,615,4669.762349799733,0.0,0.0,-0.4243328627409477,-0.4388630052287873,-0.2773413038880216,0.0
2021-12-25 16:00:00,16,25,616,4669.762349799733,0.0,0.0,-0.4257866093983548,-0.4346178697721276,-0.2704369536591678,0.0
2021-12-25 17:00:00,17,25,617,4669.762349799733,0.0,0.0,-0.4250011723348889,-0.4313008957169868,-0.263771293060928,0.0
2021-12-25 18:00:00,18,25,618,4669.762349799733,0.0,0.0,-0.4248633869019173,-0.4277544786967067,-0.2535645788755922,0.0
2021-12-25 19:00:00,19,25,619,4669.762349799733,0.0,0.0,-0.3076089681137007,-0.4129864319258962,-0.1699482911938831,0.0
2021-12-25 20:00:00,20,25,620,4669.762349799733,0.0,0.0,-0.1883693924674133,-0.3992965253446269,-0.0828706892537693,0.0
2021-12-25 21:00:00,21,25,621,4669.762349799733,0.0,0.0,-0.0714160259498487,-0.3912863564005767,0.0007126855444633,0.0
2021-12-25 22:00:00,22,25,622,4669.762349799733,0.0,0.0,-0.1949112524257457,-0.3801934157896579,-0.0810089173651924,0.0
2021-12-25 23:00:00,23,25,623,4669.762349799733,0.0,121.26340909518854,-0.3206926880303654,-0.3747802128159584,-0.1663750638628658,0.0
2021-12-26 12:00:00,12,26,712,4318.572371004477,142.4268948480241,97.1431803188565,-0.486260133660185,-0.3215005994627293,-0.2767546562190389,0.0
