date,year,week,hour,dayOfMonth,day_x_hour,lagged_revenue_H_1,holiday_mean_encoded,current_weather_component_1,current_weather_component_2,weather_diff_to_exp_component_1
2022-11-27 18:00:00,2022,47,18,27,718,240.11,366.77,-0.3643440304470592,-0.3788285218249998,0.29556057120034107
2022-11-27 19:00:00,2022,47,19,27,719,39.91,173.1966666666667,-0.35952327908755044,-0.3753091479313016,0.28883749085342164
2022-11-27 20:00:00,2022,47,20,27,720,52.09,65.95000000000002,-0.3652696997273826,-0.36870654914663326,0.2907603191027261
2022-11-27 21:00:00,2022,47,21,27,721,68.54,39.629999999999995,-0.35737950841958344,-0.36101751528461196,0.27900918090744337
2022-11-28 12:00:00,2022,48,12,28,112,38.13,31.51666666666667,0.7556901020009006,0.006516523230030369,-0.40729225859903534
2022-11-28 13:00:00,2022,48,13,28,113,33.27,87.02,0.7309561366426252,0.14154690803126085,-0.4131103730357636
2022-11-28 14:00:00,2022,48,14,28,114,18.03,59.099999999999994,0.7009135595839087,0.2661062863867754,-0.41406638777946997
2022-11-28 15:00:00,2022,48,15,28,115,184.47,133.40666666666667,0.6737160788160838,0.3953425537735089,-0.4159533089317388
2022-11-28 16:00:00,2022,48,16,28,116,179.23000000000002,145.33666666666667,0.6761397769710477,0.38884472398881365,-0.41186839262099817
2022-11-28 17:00:00,2022,48,17,28,117,11.869999999999997,49.06,0.6824457125433266,0.3693368141247655,-0.4114824355938894
2022-11-28 18:00:00,2022,48,18,28,118,114.85,112.25666666666666,0.6851731882229258,0.3526099500433394,-0.40494193203615775
2022-11-28 19:00:00,2022,48,19,28,119,160.14,157.32333333333332,0.6875968863778896,0.3461121202586441,-0.4045151649215512
2022-11-28 20:00:00,2022,48,20,28,120,75.62,102.7,0.6894146599941127,0.34123874792012276,-0.4067563212799667
2022-11-28 21:00:00,2022,48,21,28,121,0.0,124.92666666666668,0.6931719132196152,0.3356602973940849,-0.40771887401324836
2022-11-29 12:00:00,2022,48,12,29,212,96.88,53.333333333333336,0.21605684522343716,0.4314803819127236,-0.4373250372203602
2022-11-29 13:00:00,2022,48,13,29,213,41.34,85.27,0.38454784519049734,0.4180532752579215,-0.4269527974696379
2022-11-29 14:00:00,2022,48,14,29,214,9.030000000000001,34.559999999999995,0.4976052918963882,0.40269952604970427,-0.4141439456891239
2022-11-29 15:00:00,2022,48,15,29,215,39.3,96.44333333333333,0.6615617203010983,0.39262610328722314,-0.3987889893954359
2022-11-29 16:00:00,2022,48,16,29,216,230.17,151.05999999999997,0.7279433630247201,0.35877084786141433,-0.39894674960534443
