date,year,week,hour,dayOfMonth,day_x_hour,lagged_revenue_D_1,lagged_revenue_H_1,holiday_mean_encoded,current_weather_component_1,current_weather_component_2,weather_diff_to_exp_component_1,coronaImpact,revenue
2021-06-03 14:00:00,2021,22,14,3,414,1696.785517945496,73.00545251923852,328.50604727872457,-0.0110319369461667,0.1553497188727076,-0.1391421898683109,0.8684933205916041,538.8007539464384
2021-06-03 15:00:00,2021,22,15,3,415,1696.785517945496,245.5885376006013,329.8757166417969,-0.0769604169972395,0.1502101259619125,-0.1868303206217282,0.8684933205916041,526.4427079242912
2021-06-03 16:00:00,2021,22,16,3,416,1696.785517945496,297.5817834822863,516.1634728657818,-0.0779968923766917,0.130288603253865,-0.1825289272239587,0.8684933205916041,622.2626246760386
2021-06-03 17:00:00,2021,22,17,3,417,1696.785517945496,437.0459115380517,469.76988926411696,-0.0748351897263805,0.117192290962906,-0.1750431115318249,0.8684933205916041,358.57142857142856
2021-06-03 18:00:00,2021,22,18,3,418,1696.785517945496,568.3477356441791,687.9366606455668,-0.0780347915314722,0.1091641324643808,-0.1706144794298713,0.8684933205916041,919.1203172857928
2021-06-03 19:00:00,2021,22,19,3,419,1696.785517945496,276.2371020534336,539.3587528469334,-0.1380257598357407,0.0658703359758376,-0.2009269014627486,0.8684933205916041,673.8667242597974
2021-06-03 20:00:00,2021,22,20,3,420,1696.785517945496,99.15778351395528,604.8174035969528,-0.198487072767007,0.0408066550309145,-0.232031693982824,0.8684933205916041,520.5407209612816
2021-06-03 21:00:00,2021,22,21,3,421,1696.785517945496,62.58043345517096,355.1931202387498,-0.253363159950642,0.0130340597944676,-0.2561683791692668,0.8684933205916041,789.2097698892641
2021-06-03 22:00:00,2021,22,22,3,422,1696.785517945496,123.96199545719688,164.37465640461792,-0.2629239413922846,-0.0036533035697314,-0.2420164103591818,0.8684933205916041,82.55713500353411
2021-06-04 12:00:00,2021,22,12,4,512,6706.912039582188,57.32737063070874,182.3109243697479,-0.2215660433654486,0.3774832226159317,-0.2317036996875367,0.8684933205916041,194.1396371632765
2021-06-04 13:00:00,2021,22,13,4,513,6706.912039582188,192.7912521494273,280.1123066048849,-0.1446993939694437,0.2616084181188275,-0.2101942266926871,0.8684933205916041,359.4082305819524
2021-06-04 14:00:00,2021,22,14,4,514,6706.912039582188,28.563615323398853,87.73109243697479,-0.056267946927873,0.1537178990789712,-0.178582492287878,0.8684933205916041,225.9161234587293
2021-06-04 15:00:00,2021,22,15,4,515,6706.912039582188,415.18426984119657,249.1176470588236,0.0205987024681318,0.037843094581867,-0.1570499493843849,0.8684933205916041,278.0727244168696
2021-06-04 16:00:00,2021,22,16,4,516,6706.912039582188,312.1221113703501,164.53585172386713,0.0196430544061717,-0.0369643980589088,-0.1624578461165572,0.8684933205916041,489.4443571821252
2021-06-04 17:00:00,2021,22,17,4,517,6706.912039582188,585.3387906145296,349.16555407209603,0.0227378975755399,-0.1116305557944215,-0.1649678616679421,0.8684933205916041,575.4462420482212
2021-06-04 18:00:00,2021,22,18,4,518,6706.912039582188,741.2622932790381,444.95562711065736,0.0277613890205828,-0.185931607656157,-0.1662409255648151,0.8684933205916041,513.4453781512605
2021-06-04 19:00:00,2021,22,19,4,519,6706.912039582188,1131.9181602285594,668.3366056703055,-0.0305236374402206,-0.1971119302624659,-0.1911416067440603,0.8684933205916041,1034.8964109008089
2021-06-04 20:00:00,2021,22,20,4,520,6706.912039582188,1144.1417260398352,1373.7815126050425,-0.0952442780713737,-0.231220631665394,-0.2261214989008367,0.8684933205916041,606.4846461949265
2021-06-04 21:00:00,2021,22,21,4,521,6706.912039582188,547.2703395815042,742.7731092436975,-0.1489319931877002,-0.2383359285084546,-0.2503529251811213,0.8684933205916041,691.5766119531925
2021-06-04 22:00:00,2021,22,22,4,522,6706.912039582188,488.4588370398954,365.29411764705895,-0.2738622847840588,-0.1132969638248204,-0.2706938025193516,0.8684933205916041,210.9722767611717
2021-06-04 23:00:00,2021,22,23,4,523,6706.912039582188,511.840386056831,397.287756223985,-0.388885627969864,0.0112552844613817,-0.2817783140427232,0.8684933205916041,0.0
2021-06-05 12:00:00,2021,22,12,5,612,7922.588942118903,170.90748448912274,66.94926568758345,-0.5468130301442984,0.1409057915381045,-0.4637164069846071,0.8684933205916041,127.17607790779864
2021-06-05 13:00:00,2021,22,13,5,613,7922.588942118903,305.7068247859892,269.5458931236046,-0.5623719865736921,0.1835590807204468,-0.4616458225047411,0.8684933205916041,431.673211340611
2021-06-05 14:00:00,2021,22,14,5,614,7922.588942118903,375.1138773266316,297.992438096734,-0.5680182491346629,0.2398651174029518,-0.4594690284168234,0.8684933205916041,646.2428335820309
2021-06-05 15:00:00,2021,22,15,5,615,7922.588942118903,467.3301657111443,247.64272811928504,-0.5821843195850928,0.2796482379114435,-0.4609536835952254,0.8684933205916041,433.5875284693316
2021-06-05 16:00:00,2021,22,16,5,616,7922.588942118903,852.3800361266001,234.41971928958503,-0.5801839661102319,0.290910267312715,-0.4528593250192912,0.8684933205916041,463.04790701327255
2021-06-05 17:00:00,2021,22,17,5,617,7922.588942118903,765.2038011466268,362.2189810503641,-0.5730771197342804,0.307115505439409,-0.4383441949078887,0.8684933205916041,1161.166260896882
2021-06-05 18:00:00,2021,22,18,5,618,7922.588942118903,888.08772480955,666.2238166294555,-0.5707757139887675,0.3251354126674408,-0.430052529574365,0.8684933205916041,773.1972041152909
2021-06-05 19:00:00,2021,22,19,5,619,7922.588942118903,922.932144820545,657.3197428504112,-0.5766601274543008,0.3040851815961931,-0.4179047513263548,0.8684933205916041,798.237650200267
2021-06-05 20:00:00,2021,22,20,5,620,7922.588942118903,1166.51574648551,782.6599499612929,-0.5812842208185002,0.2706428251064102,-0.4122597160234217,0.8684933205916041,973.6605670305504
