date,year,week,hour,dayOfMonth,day_x_hour,lagged_revenue_D_1,lagged_revenue_H_1,holiday_mean_encoded,current_weather_component_1,current_weather_component_2,weather_diff_to_exp_component_1,coronaImpact,revenue
2023-03-26 17:00:00,2023,12,17,26,717,5727.49,1060.87,745.5915944701416,-0.3430593695706389,-0.4367150348675561,-0.423088004416619,1.0,461.86
2023-03-26 18:00:00,2023,12,18,26,718,5727.49,1131.59,916.7298612622556,-0.1671747960076315,-0.4546871134326114,-0.2611824461579168,1.0,1052.3
2023-03-26 19:00:00,2023,12,19,26,719,5727.49,1016.85,793.351712208712,-0.1854953498123524,-0.4689567434143868,-0.3049199968009127,1.0,597.86
2023-03-26 20:00:00,2023,12,20,26,720,5727.49,362.35,545.5664110946631,-0.0387546182271127,-0.4559688659232774,-0.2016431323599243,1.0,165.15
2023-03-26 21:00:00,2023,12,21,26,721,5727.49,114.87,239.44369275731324,0.2503537210314965,-0.4525411836252245,0.0114359895025133,1.0,205.96
2023-03-26 22:00:00,2023,12,22,26,722,5727.49,0.0,41.430290409197184,0.1077377979389834,-0.4814423917866271,-0.0847851965707473,1.0,0.0
2023-03-27 12:00:00,2023,13,12,27,112,4467.110000000001,441.3,252.7830871009213,-0.4527755439203427,0.221837796350773,-0.3260904648903938,1.0,302.64
2023-03-27 13:00:00,2023,13,13,27,113,4467.110000000001,262.4,254.5503735911365,-0.4432939841769096,0.2404182844781626,-0.323645096908617,1.0,282.7
2023-03-27 14:00:00,2023,13,14,27,114,4467.110000000001,280.45,182.8541546875616,-0.316746352649582,0.249827724316121,-0.2335293614574893,1.0,114.02
2023-03-27 15:00:00,2023,13,15,27,115,4467.110000000001,218.29,191.46018170036533,-0.2291161504072844,0.2627547347661971,-0.1709917464097079,1.0,127.21
2023-03-27 16:00:00,2023,13,16,27,116,4467.110000000001,186.16,183.8429383791361,-0.2117786742719725,0.2491637368098831,-0.1412672509398458,1.0,135.71
2023-03-27 17:00:00,2023,13,17,27,117,4467.110000000001,240.78,373.65806605556986,-0.2700189414456073,0.2445783679743082,-0.1685647210278436,1.0,232.92
2023-03-27 18:00:00,2023,13,18,27,118,4467.110000000001,879.82,542.0852902883483,-0.3310630235010349,0.2299908542471319,-0.1981745542251979,1.0,732.7
2023-03-27 19:00:00,2023,13,19,27,119,4467.110000000001,1271.64,793.5716927003202,-0.2399784782916299,0.2059884113024045,-0.1400561008441251,1.0,1216.13
2023-03-27 20:00:00,2023,13,20,27,120,4467.110000000001,494.08,573.793772438302,0.287733725359757,0.1911401389177852,0.2366678340570571,1.0,274.19
2023-03-27 21:00:00,2023,13,21,27,121,4467.110000000001,142.5,241.5380829690689,0.2521129456428071,0.1650915446475267,0.2063462978365494,1.0,215.0
2023-03-27 22:00:00,2023,13,22,27,122,4467.110000000001,49.69,65.94525618442164,0.2580841446603287,0.1338457231540264,0.2180433661135697,1.0,0.0
2023-03-28 12:00:00,2023,13,12,28,212,4845.66,565.37,270.567126340628,0.073042293023886,-0.001002602017066,-0.0071260896100643,1.0,386.0
2023-03-28 13:00:00,2023,13,13,28,213,4845.66,312.11,200.0922750570734,-0.0099595522350077,0.017437138644988,-0.0769076728347173,1.0,244.87
2023-03-28 14:00:00,2023,13,14,28,214,4845.66,124.13,162.6144277168448,0.2147158534093509,0.053705451511062,0.0775734884168315,1.0,129.58
2023-03-28 15:00:00,2023,13,15,28,215,4845.66,133.29,130.99160964197853,0.3911803336267267,0.0824413944021387,0.1987338863270882,1.0,257.08
2023-03-28 16:00:00,2023,13,16,28,216,4845.66,283.87,211.7282014648036,-0.1655736393141035,0.0621703234096902,-0.1915268467907706,1.0,166.14
2023-03-28 17:00:00,2023,13,17,28,217,4845.66,623.8,413.5121112317337,-0.0832505427598347,0.0632437717082457,-0.1150836083382838,1.0,289.54
2023-03-28 18:00:00,2023,13,18,28,218,4845.66,949.49,498.30812543936673,-0.25968432201716,0.0281973328789646,-0.2335924310507421,1.0,814.89
2023-03-28 19:00:00,2023,13,19,28,219,4845.66,1120.72,724.6566517240815,-0.2720386295913887,-0.012049218620639,-0.2543783419142482,1.0,885.61
2023-03-28 20:00:00,2023,13,20,28,220,4845.66,389.36,540.9961637035626,0.1797577925491481,-0.0260974397594097,0.0676179965027057,1.0,694.48
2023-03-28 21:00:00,2023,13,21,28,221,4845.66,107.37,230.91597222148337,-0.0562179517295157,-0.0771651203925073,-0.1138849314082971,1.0,267.49
2023-03-28 22:00:00,2023,13,22,28,222,4845.66,236.15,66.81991605552452,-0.3044283459327515,-0.0888515695964547,-0.2802564798689687,1.0,0.0
2023-03-29 13:00:00,2023,13,13,29,313,5267.52,415.83,267.19586738071814,-0.4550107598016428,-0.1845658947644867,-0.3989993471046965,1.0,315.35
2023-03-29 14:00:00,2023,13,14,29,314,5267.52,265.9,224.2925760820412,-0.4217688044561492,-0.1463460987359266,-0.4099688267987015,1.0,254.58
